"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_gama2" "MLE_lambda1"
1.08610963658873 0.842581097959762 -1.05574892226056 1.43451569105603 -0.613426701457709
1.16921433332622 0.552853478613069 -1.1884188549209 1.5331222586486 -0.22387927934431
1.13338038193519 0.645959086965869 -1.00412968493902 1.3047754078705 -0.352239337871856
1.09787085256258 0.848574664895588 -1.10302116465933 1.65767768826985 -0.779388806824576
1.02954594285255 0.764404448952552 -1.14988007009703 1.70655295459179 -0.50817040552162
1.12810613890339 0.491786607646974 -1.06856393569691 1.60004992780236 -0.483617091565314
1.106636623904 0.706824670597045 -1.15095064717042 1.73892797905106 -0.543394721209178
1.07644735640135 0.627965824730404 -1.00251592809392 1.34826259196127 -0.346891934882379
1.10365229363109 0.719097332106272 -1.22487991097294 1.72380039099159 -0.418607869153775
1.13911162388858 0.600989880142579 -1.22450221631217 1.85866858437304 -0.641321666876181
1.10251921360342 0.742471285595655 -1.08522022254207 1.59155260170242 -0.549798312778718
1.09359812877532 0.785873555354388 -1.17051038420083 1.61112023507949 -0.462111469907545
1.10524253661346 0.70644438094834 -1.00856713955499 1.37351426940813 -0.350208835531071
1.15604408166179 0.727759643461752 -0.994804446924076 1.37792711910843 -0.593735788764581
1.11663188871245 0.67187956391318 -1.15074571271623 1.68269921131161 -0.407406776618965
1.14486728179058 0.61634911088474 -1.06842741682393 1.63875391323956 -0.51667531325819
1.05657382586598 0.868321918888566 -0.925510844097568 1.5329670733967 -0.925122434120807
1.06169612055704 0.799709953182669 -1.19955663818362 1.78332159153731 -0.489102961592523
1.09664439543431 0.544050558131883 -1.16990417206511 1.62898326578906 -0.372864715794569
1.02462640188084 0.936998308840329 -1.06663587156704 1.57144405738685 -0.532441840595602
1.0618103243777 0.767111865520739 -1.14312514084934 1.7128278059024 -0.628573494139626
1.02122334345569 0.897542030036347 -1.0037815100092 1.48525666318225 -0.645825023213507
1.09739637938235 0.641869595247674 -1.03222937005481 1.39360583664402 -0.336826182925987
1.03769879949162 0.951147930712639 -1.2687594814123 1.87732482162604 -0.434927767366427
1.05347990652514 0.963777896973819 -1.12759882834107 1.59855183663037 -0.569804029197908
1.07982273893618 0.65117510208509 -1.1205015739384 1.47411784334301 -0.295954283896245
1.17473842172957 0.548230899665679 -1.05527391906031 1.69140286595406 -0.586731810302576
1.10110336034268 0.690264795689192 -1.06386958429384 1.56225470502147 -0.593484613994819
1.09287961810942 0.896659646613333 -1.10984425893015 1.6729232062087 -0.733674507258259
1.03297773811226 0.841463541428431 -1.16701799646546 1.69856920966863 -0.698526135295834
1.08599733918066 0.895742050310701 -1.00404614630916 1.34082872608079 -0.694767072239659
1.03303724616579 0.738679285456002 -1.02502420970629 1.38800302917364 -0.530090535879394
1.12165254702898 0.7153147812789 -1.05691598975447 1.63032359111576 -0.629826381485241
1.0776811682161 0.798984661156839 -1.11904553428952 1.53751438194771 -0.39038936346897
1.16587996071768 0.567898916934505 -1.15472542592606 1.64232826382942 -0.277715021350289
1.24502544605309 0.441514974126431 -1.15030182935318 1.71265895351409 -0.395837090865376
1.10745500887531 0.679522529440387 -1.15276525522098 1.62906939605581 -0.53357464056506
1.15110392593699 0.534746778380321 -1.15158193077102 1.72663554504276 -0.519172096850287
1.06041846668424 0.771619362081233 -1.08629431460896 1.49026229817833 -0.388167655583831
1.08238497105695 0.518430168517719 -1.11542349755846 1.6323496198922 -0.522701084364482
1.0402911506086 0.924929338388113 -0.846079354139971 1.29767120695765 -0.804620768311639
1.12028879745111 0.676815845071688 -1.05387679258637 1.50296572417246 -0.520601639738647
1.09925366977217 0.708924409180877 -1.06193726322848 1.51492718025369 -0.619279081999745
1.12509316284776 0.671652205827572 -1.0219652103721 1.49159158854023 -0.539134233587142
1.00425865803808 0.919064790178033 -1.05027599008572 1.44678912863456 -0.370408654406602
1.12979755259864 0.569171873016139 -1.12701928070389 1.75930148262675 -0.63780293157374
1.07366516338297 0.870625520672875 -1.0860318107179 1.63996796838584 -0.732058052632482
1.0925269882595 0.804966896795565 -1.07724343125271 1.67999168064657 -0.621540552338646
1.07563229389909 0.801600566861743 -1.1492354082293 1.66773566660694 -0.526679268775744
1.12352805705278 0.740199255040451 -1.05389938106953 1.66153641232273 -0.557118967114854
1.08880108654954 0.744762742054934 -1.09752013289025 1.70931403669789 -0.70634277864579
1.12280778544895 0.728185850718927 -1.1624151146699 1.64594230702472 -0.377417233133503
1.09583100051038 0.60483810121789 -1.04240367369903 1.51766734624059 -0.508154960773349
1.09614995017855 0.678349003225821 -0.98368940398414 1.51756580335755 -0.608079263284476
1.18841448121231 0.505449345823195 -1.07860778173754 1.55131170166021 -0.457749437860697
1.08931093069802 0.748945057329678 -1.17817202057158 1.7687514690538 -0.551055831360539
1.110771677984 0.623981289683344 -0.929621775192956 1.31538486254906 -0.584506424063188
1.0927046477724 0.464120530494602 -1.06245176193329 1.38588169958727 -0.293079112525512
1.1227781357919 0.822499502925817 -0.908615779311152 1.42941663944266 -0.846088543588475
1.11955859765665 0.613451576718499 -1.17204733582995 1.58834721165422 -0.311918647172013
1.09891321827479 0.60957785917066 -1.18531648451552 1.34986617510762 -0.0905428854824357
1.0870628933659 0.80608184165334 -0.999330410064237 1.55021149537433 -0.734068929543021
1.13692233907353 0.662942618373281 -1.02059369773129 1.43257693773438 -0.394297281430777
1.15549723531971 0.749496103393719 -1.08347477236633 1.7149705415673 -0.747291113416961
