"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_lambda1"
0.104572896686974 0.359141761635777 0.283887051481493 0.422856696321225 0.49002411979314
0.115970791199888 0.360043912865422 0.273465363535731 0.412721466727082 0.504027226312114
0.113743197267069 0.424103591740198 0.234604803313608 0.352159035134392 0.353990859967641
0.112997701160409 0.31954688388793 0.242725971453098 0.38891463756845 0.558870732863694
0.107612505381002 0.317537822462645 0.245740313411743 0.397986609433196 0.588304301837004
0.103346212471843 0.311622427365648 0.247636694543053 0.391917960436264 0.581226456097159
0.132878350221778 0.447215541418286 0.253941911670656 0.372498123278847 0.401865315357705
0.0939524365267232 0.241265725246379 0.254696120368527 0.440396161017366 1.05004338442979
0.114756926294928 0.379183388419776 0.27078455041263 0.480120321504669 0.574079370925071
0.0717155287453161 0.302808014955409 0.254078755227345 0.38235125321577 0.51046715148811
0.0900611520429718 0.333195304648573 0.250080285292507 0.401735049968249 0.538837255339794
0.10371957424591 0.37095042481884 0.258043076611915 0.442136425636021 0.430568034224803
0.10501516021967 0.305961770702818 0.289470484820805 0.411360349051857 0.59007666644207
0.107726759511811 0.368839229528629 0.243427398629125 0.429288991137658 0.490124640068975
0.108745898684863 0.37626982997314 0.265262650978659 0.505893209739467 0.582223013672023
0.111591215709563 0.406659325702036 0.322992435568827 0.499559101077952 0.485733170314725
0.131732009070799 0.36277318530957 0.235231191720696 0.359920071001535 0.505955455197785
0.111504694176981 0.387077012885417 0.284119683320452 0.378263940698237 0.481405895750865
0.130405701162587 0.410701151121901 0.300542045832844 0.521906959674575 0.569154901549758
0.116057794329064 0.323525799998547 0.301915591452336 0.462173182764437 0.548016476784958
0.0912365392950403 0.319762112049239 0.229909939971912 0.346847407169424 0.428183783944634
0.105817542077823 0.327027611898227 0.247259380388465 0.402329258213908 0.503060899603535
0.136601189412597 0.268472610941189 0.277109167470608 0.388380485349517 0.680448901687294
0.102206690177841 0.351312397426873 0.279083597438147 0.420482364260684 0.593624480067959
0.101607425477623 0.342651369091357 0.229518248871366 0.414773087801952 0.596941198501992
0.149378509494043 0.351222413240525 0.207557682318372 0.346781279994468 0.478126552829039
0.117147108732959 0.379214941229174 0.276970354129847 0.473189972019727 0.558538803517918
0.114687727729018 0.360455492032697 0.242585155398857 0.455871688033207 0.540022531575808
0.139906025171753 0.36279237584017 0.259532375484671 0.412017376279968 0.525580160057168
0.097410534773763 0.319358683182596 0.276244247190012 0.4000891436184 0.529081033192668
0.110095752789626 0.296984513125956 0.2239217819886 0.328230475440532 0.520650949058692
0.141085090786706 0.278423376347055 0.254368197228642 0.458016758347421 0.570099718725056
0.138059202563868 0.356274242526179 0.230394474462327 0.349163878998678 0.541255530161356
0.107021998165117 0.344305520169256 0.233678881750845 0.404924549805057 0.480307870764315
0.130455846638866 0.275247682004809 0.272690721658386 0.405202556797524 0.773552104588019
0.105995340998283 0.343695050544621 0.25734276483574 0.394401455521794 0.514186975556348
0.107798904598217 0.299212799921512 0.20011114764185 0.34574605638549 0.522066014756814
0.0937345457612307 0.292317059077395 0.313393870609908 0.478292499866718 0.530754300588471
0.136395587122951 0.349654391165165 0.280881681591049 0.421807348248468 0.485409745117035
0.107684342242491 0.257226380491883 0.296366191177453 0.450367364443374 0.647163753709915
0.104283418187019 0.337508935943265 0.244587562773422 0.351185678640031 0.536003659283904
0.133555361379604 0.348021002527828 0.27004305704429 0.434915196488226 0.505444235771264
0.105786584121781 0.36706425157303 0.238937544669632 0.352858232069513 0.500848003020022
0.0873872026647638 0.340915956546422 0.249378676791372 0.361087114261468 0.42881521497849
0.104428869476234 0.408092266241803 0.287175808885214 0.499016490703528 0.458027840878027
0.115398561074267 0.341481653718368 0.251597373962378 0.384186174183309 0.539691372130504
0.0987498162452099 0.326514093384582 0.243852430002337 0.340348938448314 0.463591656496933
0.0944705096083926 0.252359355543671 0.271492378618818 0.336744070664793 0.710979228949685
0.116802733065984 0.361876528601594 0.249043665225196 0.472899666325111 0.527764992837778
0.118038140182029 0.269750763362875 0.2383237559825 0.387156495146637 0.853670380652309
0.137155386236571 0.299720607302236 0.243118907636583 0.407744389225025 0.668862059019231
0.126948640969969 0.325648939616422 0.244906654204674 0.351088198467845 0.492087277953441
0.119877741042631 0.30907160441916 0.256160849732625 0.386766251157407 0.521894385318863
0.0993422745280489 0.338628631808912 0.285027589409963 0.409200007587322 0.535830726320298
0.0961850756367107 0.288195363291134 0.243798601388373 0.365223962910202 0.568197720316557
0.0986350185121812 0.309140405602339 0.267697133887506 0.347677623394051 0.528816060516569
0.124640025413566 0.39489929597162 0.268985327756466 0.415315744151234 0.400289819673416
0.0819096416546947 0.371290929167261 0.263374020593159 0.393671055299044 0.522594362397756
0.123448063390846 0.355224633993177 0.250041335496544 0.465530770807328 0.574539212532396
0.0854167127851887 0.283355688193453 0.30203837855216 0.433942228396266 0.615379622085393
0.143822213770084 0.37529423724449 0.288371662914706 0.464571895852716 0.459396921165443
