"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_lambda1"
0.0582061902259567 0.165994117885542 0.136358767084928 0.195897443441443 0.277472468419367
0.0542590702765422 0.165256722312966 0.12672981541827 0.191258737435857 0.255755987333686
0.0556470478504244 0.161961972559169 0.121041658254191 0.182793741284749 0.238779552798596
0.0510777850210728 0.144737028334053 0.117823458215253 0.177020210309716 0.264849775143266
0.0574424539283881 0.153486030676713 0.123407126918035 0.189208204065595 0.269267919726028
0.0474610518214532 0.157072647285277 0.120531943854743 0.203464746443837 0.262620352903666
0.0671207194587108 0.167621859536507 0.129736196456431 0.202512117047874 0.235342715301485
0.0554103481056989 0.181740500396682 0.116001951185989 0.200451037638697 0.226109731398084
0.052045963786171 0.168960996531411 0.123556027957693 0.191197336803502 0.233654054694285
0.05895802754305 0.186590770296553 0.129915130583292 0.196485430647701 0.228913872458866
0.0509665564410008 0.15925537277706 0.120914358880928 0.196877709905643 0.270070255826499
0.0602073414564257 0.174635629887556 0.119509708185087 0.188833595690104 0.25634110087156
0.055718626643323 0.18246681433961 0.118585483664289 0.171399649236989 0.209947405701664
0.0593558893758481 0.166751721398549 0.128823215889602 0.200158673319417 0.239149482782222
0.0583381400538986 0.183280441061692 0.134722691549202 0.191135184019952 0.226285190940901
0.0548557149204811 0.163437241838231 0.123672831679584 0.177198574096146 0.244832376930435
0.0601577857602682 0.178451390954433 0.124689304118874 0.221453747250462 0.217751969094985
0.0535166067831359 0.178208805303114 0.119524709553688 0.187212752065829 0.21485507494167
0.0594869064633659 0.175433389885588 0.115008244163254 0.190142617270693 0.217700101226276
0.055759378259186 0.1711789584587 0.119368976182803 0.182233283727404 0.234014275535317
0.0525273624467448 0.173941942500156 0.11967514979843 0.183898281125869 0.215139246516371
0.0582722135323954 0.184380383210311 0.115939263632228 0.174567286670997 0.208316279967051
0.051683189017814 0.168155397399716 0.117981020210408 0.19253601463842 0.261383486540701
0.0605889180282429 0.163590228924551 0.116394813798131 0.206915702307865 0.255434443716509
0.0621315294163528 0.158959094228208 0.12088385865765 0.192810942922649 0.24083089902985
0.0627261445195542 0.205061709037136 0.125638360531707 0.190184625853624 0.204636926113421
0.0483814846024977 0.16585519730568 0.122687996151819 0.181466798408838 0.240403593099516
0.0620284733525052 0.188087687399611 0.117625417325265 0.188794489665188 0.21927705037197
0.0547557453332458 0.20419728337155 0.126860131079762 0.195940863000825 0.198064914761512
0.0593435074054074 0.164106362049993 0.12385532832116 0.203647149756314 0.244168903265644
0.0618886837229093 0.189842214937207 0.114675883000215 0.172114762749409 0.202167049562513
0.0531721306932549 0.167756647971354 0.120536058119762 0.188633815584242 0.210254888361203
0.0550348052625295 0.167041988666811 0.123653272120446 0.180941493717967 0.237547985023034
0.0551938545143634 0.173581880808283 0.12480651530442 0.190037913500949 0.219774198037419
0.0522510658129181 0.17832942335607 0.118212935542804 0.198588292788951 0.213285925995128
0.0588519139213647 0.168099269156981 0.128551184929449 0.200544912685973 0.235321872347523
0.0551829235708988 0.157316533567229 0.111449058523883 0.177440630759092 0.238119583745901
0.0573139226173996 0.164785807327281 0.13183049739217 0.190718159120655 0.252628102225782
0.0622021646472924 0.181408438427255 0.132268465078607 0.19458938363716 0.23377478953842
0.0521951050262107 0.159049362341553 0.11643862080801 0.17984202459868 0.2272992795386
0.0530460693432258 0.166223600397074 0.125992954309202 0.191062885235232 0.244520626774857
0.0518539878336288 0.182047800161244 0.124218585567687 0.191035256460418 0.215806956764745
0.0608135636679028 0.172139155485692 0.129317445525356 0.195882350603995 0.279665404924732
0.0603679475293574 0.163691291618313 0.118249931368307 0.198024996931574 0.247812193006331
0.0501377880824522 0.171131338557979 0.116833948298355 0.186938096933257 0.23220649581833
0.0534702786700753 0.159862353587525 0.116900732504118 0.193906288997075 0.251549082269849
0.0599539552862362 0.163973300484809 0.124559991406081 0.195549057170413 0.269998623091864
0.0598402807230476 0.189324501417435 0.123721923721226 0.192538756031966 0.197366507920848
0.0493684887524561 0.168446048213214 0.125064517608918 0.205357569724979 0.233162799437627
0.0583743139753521 0.177907351702495 0.115925791842883 0.183633763400303 0.225716074780968
0.0589619455443604 0.181845812321574 0.125287694057113 0.192702323153626 0.221027938386542
0.0510803439615127 0.165003932883719 0.121748586456857 0.191493462912652 0.255036850646569
0.0542737142540425 0.152149890244656 0.127471526926265 0.191360526869159 0.269099788843952
0.0618294206878293 0.179791492942253 0.12432888119814 0.202011656100919 0.230178715313232
0.057446091180082 0.178378287282353 0.129003763320793 0.184321379563785 0.220405828198852
0.0580467733960845 0.175460171793541 0.119059003202017 0.184633865836399 0.205678855895158
0.059105840200477 0.183804330029648 0.121338469321279 0.195267900376293 0.230620093168585
0.0564786064204288 0.183361711375392 0.125822533716507 0.195374764457323 0.241006857430879
0.0587227186082316 0.172807118173638 0.122255517426443 0.180639476806074 0.238654999914753
0.0573311144852478 0.180333778838879 0.12108501828094 0.199004923034212 0.235340996520711
0.0553424049002317 0.169304010400983 0.131218618252618 0.192931075531493 0.237469189821042
0.0509615017864263 0.157618328699002 0.124459118247758 0.173428254024889 0.239053797202504
0.0564447465284799 0.166366554196917 0.117364122775281 0.207411008760664 0.235284155255945
0.0579619560042044 0.16063619097152 0.122834581171064 0.185693265727108 0.264614973769525
0.0475889465839665 0.171416929326512 0.118690399717881 0.193732389740575 0.234594814035844
0.0675404622047475 0.161769675101242 0.116284207272512 0.176484989196943 0.242855750125766
0.0560856267199952 0.183174053867332 0.129476713209956 0.190544416130944 0.234303507430285
0.0606121957969182 0.172104528265947 0.128922080327759 0.199656805178 0.225694258141756
0.0539501896055328 0.158056709609923 0.119870989067817 0.187987675577882 0.257125006815985
0.0677420121291425 0.185283913576634 0.119633473323851 0.198626879934455 0.219018640270132
0.0562203473324924 0.167792712528058 0.140278439452004 0.198959409415629 0.255461806319935
0.0610093364015436 0.186580514204671 0.121937423139295 0.209626052254034 0.22565971446688
0.0528050855609593 0.153612491758789 0.119321007435443 0.184144391923213 0.225238078324962
0.0633468515484473 0.189549398916161 0.116028312390612 0.190162977618059 0.217720172441945
0.0560462151994008 0.184554958614671 0.126467882510964 0.195047152081671 0.234512845867714
0.0542498447104739 0.172338425781744 0.118200839653031 0.198561123100591 0.214138010292181
0.0594294383934589 0.151543508261425 0.120381382609111 0.175971047242175 0.265635203222225
0.0562414343384578 0.156216152751512 0.125519647536375 0.187996515354823 0.241798296778144
0.0544531790965562 0.170376356092538 0.12797857183917 0.19205830277547 0.249080801162617
0.0528541716243136 0.157774566881673 0.125917628221379 0.202702127776904 0.248549784507939
0.0599349886721147 0.179304405336894 0.118643847935333 0.197371683267796 0.248123018855182
0.0598244668739211 0.172837692359385 0.124405949261149 0.196548068531538 0.263022548491581
0.0503176445174972 0.159078089267243 0.12330409430264 0.18336558291578 0.247441470877844
0.0559088479988677 0.159919616126111 0.111397067802326 0.183684891167164 0.245221529844558
