"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_gama2" "MLE_lambda1"
1.20644397315296 0.388300522531867 -1.00757449683672 1.37555974045557 -0.625236457461504
1.13429772199132 0.759363236943248 -1.16233458245819 1.57707653590909 -0.454018511849548
1.1767668088988 0.673926007781869 -1.07621722965115 1.51065120121142 -0.601205269974874
1.08414829979834 0.800237537477568 -1.07457564112043 1.4948849712116 -0.996105043711551
1.15334882961945 0.602939919171179 -1.10279366427439 1.21181779081459 -0.248387443537841
1.11848122594668 0.538803158859893 -1.43601987995539 1.72077692855735 -0.119444047457992
1.07675433502868 0.677706652869062 -0.867116859718753 1.09241455618974 -0.4706672687721
1.06098723229565 0.878537315705568 -1.1714471136208 1.82162753534127 -0.526719384664071
1.0776820762907 0.691849002032337 -1.22167033609006 1.76573127080204 -0.54753706489535
1.12085553080941 0.619803708310296 -1.04763915906138 1.6763979859243 -0.639664738331584
1.15336424743451 0.84512964023194 -1.14192038347741 1.73644572012072 -0.841762410831168
1.10295261064891 0.78229793862273 -0.932041561215103 1.53143113381417 -0.873649379461747
1.18552481344743 0.228474565203741 -1.26150727173724 1.70882672765143 -0.0846884102087771
1.02180376560742 0.806148008238187 -1.12362550194194 1.33404068072559 -0.174750809485415
1.17147041849955 0.653934414728662 -1.101838452455 1.63666748254698 -0.431950576598895
1.14740419088258 0.407440971381472 -1.32214059387779 1.42845042431019 0.211962539743356
1.12496355082782 0.764388514102604 -1.0999419608603 1.5126166958565 -0.346235091474908
1.15434896714864 0.307670528679581 -1.25358814311309 1.77577549661863 -0.327938199113213
1.10167554944501 0.77276946797473 -1.00774638787595 1.58081461845588 -0.66695110277242
1.07385263178005 0.659857647131955 -1.13752503538591 1.59989313859304 -0.469254291331078
1.05657172073762 0.90139449078302 -1.2245843793714 1.85611649907624 -0.537644149227721
1.13592813621492 0.682140412655578 -1.07284234604948 1.71510561771486 -0.557651445351408
1.09158377380556 0.86620193242404 -1.15827145524585 1.84360437306077 -0.834038367289585
1.03656683656172 0.69195096271382 -1.16308127206486 1.19312623061171 0.130116422799871
1.13258924244526 0.536962121132436 -1.00104389682485 1.11345327652034 -0.265658357844415
1.14312639839539 0.440720537874649 -1.13023197144882 1.68202902309835 -0.140766301099471
1.17433340255416 0.602177910038333 -1.35067292646157 1.87031271248076 -0.381692497187949
1.10275380364571 0.512068652052448 -1.05430551233884 1.53825766283417 -0.376525441191126
1.10377604160748 0.738916503915737 -1.24607729784299 2.13280583293471 -0.500397091057034
1.15804012337241 0.625882841783736 -0.986188883954761 1.36302101911386 -0.624780708340026
