"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_gama2" "MLE_lambda1"
1.1767128295653 0.692451658827488 -1.20355630295014 1.95319752408207 -0.741596965166661
1.0576282557465 0.671728335681572 -1.23120325800888 1.51728751798693 -0.00530461593865916
1.29338535801806 -0.233974953521835 -1.29684035276969 2.00483860954478 -0.190776269429338
1.01860612580828 0.991286298287729 -1.04544447141357 1.45938870232357 -0.680010881431098
1.04285412692052 0.823244962501215 -1.20285071778354 1.45448951443683 -0.358614827271431
1.19744485305816 0.895156831175139 -1.07246041870633 1.66845933448394 -0.985306507283247
1.01784107491315 0.819129321394108 -1.04130870320355 1.83125279906397 -0.299528280308585
1.13996847007918 0.93301829461003 -0.890425947492263 1.47174606099358 -2.5495975184026
1.30779950832131 0.345465082572914 -1.18227800864076 1.6783663696999 -0.612124738684929
0.983732118138406 0.775340911933588 -1.77479065729042 2.45890625732715 -0.423813961551376
1.18812444182328 0.780525670374188 -1.29322173054655 2.17623106133133 -1.13534332643785
1.17159742914654 0.326667590561865 -1.38797161246647 1.91654859338579 -0.128865421465088
1.09380041966299 0.618995163836611 -1.42653362200319 1.30003628961489 0.309531466644786
0.912217612267253 0.940885824362373 -1.336263239748 1.75739614853173 -0.0575582234840026
1.04632804759936 0.723770952738711 -1.14814028739081 1.938480673008 -0.96894170995942
1.20378760904664 0.235133874751116 -1.349047768726 1.94431884946305 -0.184111358228582
1.14006242908451 0.589755099651938 -0.881512429689816 1.30672938814979 -0.564920287711686
1.13407167147923 0.611883882803507 -1.24586035504912 1.82297866917409 -0.231410449753164
1.21750816097955 0.389414621502056 -0.872515590106188 1.51158520311467 -1.08375442254706
1.29885718009405 0.183121042907517 -1.19568463833845 1.24624475107565 0.00652059265622185
1.04882860648924 0.775443657264082 -1.4477193021255 1.96232562205638 -0.338504942827155
1.25914006677349 0.752705342264111 -1.00752776171292 1.74832397826312 -1.13866628864175
1.17754459104545 0.354520760546999 -0.63241534778281 0.480836606069269 -0.880565066598716
1.01931348456617 0.789517255778404 -1.21290600609377 1.84231647738886 -0.830374404404856
0.900699175032758 0.904477935194613 -1.38463482188577 1.68075735719584 -0.0107015837279273
1.06537017948165 0.518770730458182 -0.887318986742209 0.860059484738734 0.275389868610323
1.2197675070475 0.587204467160941 -0.994828805080208 1.72042818554682 -0.933825700421589
1.03937122021234 0.672586315518635 -1.14921781778437 1.63420688861241 -0.501698843721365
1.1652068601469 0.0486365655903403 -1.17646980527996 1.01263303547961 0.709666682266252
1.26668575072326 0.445694309639063 -1.37891701748166 1.68608331064987 -0.190030888107546
1.01168229859621 0.950789738680069 -1.0568235283144 1.35153729269076 -0.621574455058554
0.969540228074173 1.29981159488562 -0.710450618055763 0.561542337453801 -0.588086778993291
1.00113176479447 0.8101006072165 -0.878950957901164 1.14064929479029 -0.2733675482267
1.01414859004586 0.749959387618597 -1.29526009433371 1.65982601991865 -0.156411697975822
1.14562752028538 0.200606354332233 -0.64237044411598 0.632258798397781 -1.19618150698436
0.996644973821973 0.763583311792485 -1.2694887496104 1.67766594832574 -0.283364951955508
0.942800958759922 1.08660834202263 -1.08638362531459 1.51196272421744 -0.753265941370098
1.31897362231954 0.0974738707805946 -1.63108185377541 1.54184847550412 0.502371618941472
1.02308301795416 0.705840946171226 -1.00359178835778 1.09132965412058 -0.218433477696003
1.15781421115053 0.842369124259909 -0.957121011617036 1.05978006329064 -0.887381055673198
1.11088588940967 0.542342521707583 -1.18442797162579 1.72321104110193 -0.632939883612095
1.15237255163099 0.590109967268515 -0.848715080980937 1.16770548652834 -0.592646953786284
1.13238119230463 0.560529112895918 -1.18746745834674 1.88560202514716 -0.660011361715361
1.24384850579464 0.0971143704694755 -1.63263016095349 2.19291453672524 -0.00456247800581928
1.22839966835313 0.398158998936353 -1.50304950999614 2.03721840402593 -0.0262809951848237
1.19635187486082 0.385280693449222 -1.06504037090116 1.44844367981271 -0.505454184644362
1.20230860285204 0.133736479129355 -1.25517704857247 1.75663701005083 -0.559113896240965
1.08187032427558 0.893920521750139 -1.09534546468115 1.3483435162571 -1.08678785277112
0.909481414207948 0.797410245724603 -1.25834863696049 1.52016027038607 -0.104443025533933
0.810747720719398 1.42209629128605 -0.79297951473274 1.26890933010893 -1.72879964339456
1.10333380772237 0.940425462191194 -0.553995542634103 0.944256631542725 -1.52260316649839
1.15571802258172 0.465497428302941 -0.984284035616357 1.08875289935589 -0.241982107816328
1.08794711054221 0.677037447696496 -0.981598785327323 1.17054706857253 -0.503655212623272
1.18849846836318 0.364296284019809 -1.53861190898275 1.72705645202897 0.321725085481916
1.08891386425836 0.857826254139064 -1.42495910492609 1.42804380045313 0.0911610252657142
1.1211870158015 0.765891635821737 -1.25724249983363 1.62544744539411 -0.491814504357897
1.12518172235187 0.676065053904722 -1.04784972711158 1.68669288272303 -0.474005713050761
1.18258404638657 0.612720237988815 -1.62403049840871 2.59549681643071 -0.507683955216191
1.07438965920893 0.880579245229152 -0.94511115703869 1.50986249737056 -0.866161866394076
1.08107838869408 0.838065717479735 -1.57570412425958 1.67591104750947 -0.00652632821231939
