"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_lambda1"
0.0704636742030609 0.140424722776795 0.157295712586772 0.427514830767848
0.0858712119387762 0.157707018034445 0.183114974086789 0.464887887588848
0.0707722129726776 0.127549536504095 0.179604241295945 0.4857701577221
0.0832429145369391 0.168156009370936 0.160928250188034 0.430213980479623
0.0693034807019775 0.133815053182496 0.199424131689575 0.569796059262275
0.0603844199505458 0.131533934105537 0.182723246188951 0.543854190718667
0.0702449839977617 0.130464917898799 0.198382246215036 0.552094622252305
0.093098910335147 0.162310574857972 0.165392009638957 0.39500492875583
0.061310980847487 0.13417676179288 0.161627044505319 0.483638074250969
0.0756899488388964 0.135366310018568 0.191753247824667 0.489520617065311
0.0806189204039981 0.138076731391848 0.170615360386228 0.418253741360782
0.0738127937884959 0.130634614726414 0.163595154855085 0.386429221923857
0.0782481135765152 0.133528232033771 0.18717369401336 0.492612408575919
0.0748554098831986 0.124823717249183 0.186098476143603 0.504584338861539
0.0757055237925859 0.126599702504069 0.156884756346895 0.384889954017278
0.085359177332928 0.163358491722223 0.184263634169624 0.47766494488235
0.0748789476556466 0.131907700449737 0.167097630357882 0.431280094116653
0.0739954049901239 0.153110710556529 0.182920544400672 0.506495669699246
0.0738680022945956 0.153456893883811 0.15741970960227 0.422700314891082
0.0761169105933599 0.141139868651371 0.169827727686862 0.438418867066179
0.0801164133727531 0.11715444453098 0.187443016410195 0.608281385286142
0.0825381336407898 0.160914074497316 0.202290794298162 0.586477265596531
0.0924222548495695 0.14897143167594 0.171054151118212 0.430471902785241
0.067499031728968 0.121920317335066 0.165431212553248 0.416673062146771
0.079193922002041 0.150222057190149 0.170204724870448 0.431444299004488
0.0873429878935327 0.139208980762331 0.185450066065459 0.550767470306468
0.0893855233653254 0.169698843222355 0.164527620260013 0.406458117474209
0.0734190557927311 0.134214538978749 0.188468993018299 0.483865254411647
0.0809228540513312 0.143518350168831 0.179347416339643 0.467847927321818
0.0766958991041145 0.142685330540209 0.182433919952062 0.492575800517879
0.0633919186987359 0.126671935814408 0.191391476690075 0.555273395234659
0.084514357036864 0.147734967555897 0.168729912507045 0.415715986888303
0.095546136239811 0.176143582711947 0.228366008947914 0.70685771127583
0.0884530457686331 0.137231419370539 0.19945149003407 0.577605222936865
0.0835587852585921 0.160396069814992 0.195784961132093 0.558026837458694
0.0732877328780971 0.126692947009285 0.159941565656205 0.389180850397367
0.0586254928235912 0.113806602522393 0.193324847054533 0.54845329458189
0.0825912539727755 0.146940510957417 0.174142973781756 0.4486482676588
0.0705581519672352 0.122422735338856 0.175616640345331 0.451438132828854
0.0735874399934334 0.129797885161176 0.161280468011328 0.377413976490728
0.0730066437758486 0.122840073874491 0.177087127754595 0.450739630289368
0.0668932462917654 0.137196639546429 0.180491725187153 0.535458882214384
0.0673207022332603 0.127515332972501 0.168401729796334 0.455195588731559
0.0788765441165878 0.144096766637986 0.169383179454975 0.401160306132532
0.0479092312601156 0.128200357661589 0.17170267666737 1.18502854485501
0.0726972961701328 0.131877808653473 0.189604561589792 0.515661675940028
0.0677093653839352 0.133066490802672 0.17611447775205 0.496920245525164
0.0635835415172094 0.127839143402718 0.168013542631045 0.471004776416124
0.0744647524549679 0.134361026001566 0.194919340351386 0.545684015088396
0.086003115817591 0.157570389623208 0.18097439237403 0.472581085418305
0.0719704018087154 0.134581210930397 0.180988903678021 0.4822325991593
0.084971999207771 0.138597230244043 0.161117464747846 0.39285022752848
0.0807135852763963 0.115978672996898 0.195264111227308 0.699607681093796
0.0680706428543845 0.141219471690481 0.188437136710236 0.536408615695501
0.0624774674825646 0.106362801582911 0.193343722510723 0.530231620761146
0.0812366623372756 0.162710052085475 0.185253022461626 0.49515242639308
0.0814757215243402 0.147136415015083 0.179266877825965 0.459949731346298
0.0637820547750099 0.143806499329109 0.194423702882579 0.727771143240739
0.0627537167329866 0.127038909311455 0.175568791168161 0.490487251632495
0.0784060398891049 0.132456497375 0.151015115942167 0.334191125791687
0.0798734424279771 0.142762614548062 0.167292334041586 0.42226950969048
0.0902078829361974 0.156415997409636 0.167448501732529 0.422620540979527
0.0708776209290658 0.134673166700705 0.184932709400479 0.531552934262798
0.0848609916210507 0.118990849485073 0.22938462129713 1.17608022344163
0.0727601689701966 0.114705371060157 0.182527936673344 0.506144790826817
0.0656085703342233 0.130509391597326 0.16662728468148 0.43909103987134
0.0741390092778245 0.129938048648714 0.187547600341308 0.477619370293011
0.0983185160736511 0.159729885278632 0.173606554932113 0.42555848576407
0.0563060530850718 0.111027328438867 0.183126240211838 0.497188260746157
0.0934030799228172 0.140817424373684 0.181755154771979 0.532712386945553
0.0965605903364783 0.160068138386227 0.197832095564053 0.530111732201961
0.0831940724559888 0.137240536521156 0.181742033347295 0.511523998143697
0.0682434863778516 0.132870733818709 0.200277886972077 0.600559079067549
0.0680878793846643 0.121132907048031 0.172586726805924 0.437636354659534
0.076014715132435 0.121578677361317 0.184687831696389 0.474872660614952
0.0705541624320941 0.108611123230583 0.193000934905546 0.604209289871424
0.0862375968224196 0.131301492971628 0.16263810247746 0.432099006058723
0.0685087534690268 0.118029803341758 0.183454185220809 0.466680139631994
0.068634235996311 0.120850469871566 0.167106138425237 0.416011694991141
0.0741069326763062 0.12256160627735 0.186734823693713 0.483724983698665
0.0715022677792444 0.129498026205973 0.1610152562852 0.393268827135159
0.0947352616380981 0.177909223617908 0.181737421650172 0.505282127210017
0.0933263602170137 0.158233029157621 0.175887037589524 0.42876713779559
0.0886850947986528 0.143321246570387 0.163901432682688 0.412659531596557
0.0553580316796867 0.118298463406067 0.189189435742544 0.557743699722272
0.0839576897998683 0.142752588149896 0.170992570954 0.408682311301247
0.0677496662600237 0.120319057110624 0.203466775007743 0.561774558245711
0.0819919306491167 0.131959123130828 0.202604875360099 0.64387375687374
0.0683013095319105 0.144292831388233 0.169013047336472 0.525175552199111
0.0782514827643393 0.131791166982782 0.162832552960366 0.428282853646928
0.0924107377771695 0.154575621100705 0.169693370676884 0.436399537940844
0.0660887161913877 0.132968934128578 0.189743895278978 0.555952491874973
0.048876055134438 0.100650846428942 0.167591197967905 0.486525073967042
0.0669519470833773 0.120662890742652 0.175447263037488 0.482932962513759
0.0741291905960125 0.125512665093271 0.191848127967101 0.486873583159982
0.0629861115355421 0.147649716650952 0.180263222758464 0.69432379301815
0.0833406801957287 0.155927375799087 0.183569546845137 0.492853950265856
0.0543869078082326 0.111469337232324 0.180403882785184 0.505888861625521
0.059489114352527 0.111992811054742 0.169692114363052 0.411762539455872
0.0847628839020966 0.148411268327966 0.180494723046233 0.460678524609117
0.0848769070335503 0.136803836893762 0.173768932772138 0.460158763385901
0.0752350277379067 0.130293367743302 0.182909775503514 0.486768227666577
0.0684745824248087 0.146993742842619 0.178882132276586 0.537046402618123
0.0762117692916255 0.142297991037607 0.162015266467178 0.387396047175418
0.0856364896239977 0.141323785678595 0.15825121047471 0.370998318718703
0.0594567640581141 0.122769352383019 0.154395946501159 0.414814060040984
0.0859846733051843 0.149070653609411 0.1947976673522 0.506613654137747
0.078464986329197 0.139006893292916 0.186439470995363 0.471145811253366
0.0766524372893505 0.115543876687429 0.165827299392196 0.481866251720037
0.0817236724513559 0.141080391258637 0.163369872792307 0.425292439858211
0.0825418384515152 0.131189624668055 0.182832429771101 0.51252957650327
0.0659085268814145 0.152103083088507 0.192718373600145 0.75039790803353
0.0784059477737147 0.146953272288533 0.179945412888775 0.472343811656154
0.087540622159726 0.150776182089384 0.170477994103616 0.434018373672253
0.0773806261028225 0.129899348863455 0.176323776619065 0.439485339916548
0.0806473573145101 0.131088785056283 0.188307719702292 0.525479428905077
0.0844114595853881 0.142301390274744 0.169979696882633 0.413268564097151
0.0741436741188007 0.12658648236834 0.174060689742972 0.450986288181773
