"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_gama2" "MLE_lambda1"
0.00764870013908927 0.508142340900728 -0.86183478496136 1.05525246045473 0.278263678866284
0.166832829647029 -0.163840798921266 -0.979942803628008 1.53253068539472 0.755547602054861
0.201759739447156 -0.0901590439207481 -1.00794139212706 1.46135889924954 0.471901096483267
0.162737341418177 -0.0781849439856254 -0.886827332184947 1.11150329593255 0.364213527453306
0.143434831035395 0.186860117820812 -0.720157679745109 0.959362499284316 0.141659356354905
0.0706180111861048 0.225765421659624 -0.975905412146465 1.44801492026405 0.483849012726861
0.032383018703602 0.438978565408179 -1.07556225995223 1.58735348099163 0.613352062546321
-0.00243287272604822 0.346777174600336 -1.16162155396884 1.73171651892631 0.359894522363402
-0.0518963147774608 0.903895107146174 -1.05819071775188 1.61918061516424 0.0714348058122889
0.0759854041600118 0.493434607589881 -0.955583791400563 1.41508130230879 0.0547280356502942
0.0348438192580745 0.481192980578669 -0.749979642367501 1.09034790399598 0.33587895643684
0.0837355727240119 0.177520783956903 -0.934859346393772 1.22922267175995 0.62416318009232
0.280266648174341 0.0517374025553228 -0.84113164202753 1.28774334911988 0.293560283047745
0.125324768267981 0.13306170362101 -0.84832939572036 1.23614204830514 0.433132917260238
0.225270303667512 -0.0651604160025675 -0.970339227980273 1.30616134799443 0.624225094024885
0.161510465703989 0.0678765909969549 -0.856247587703966 1.29445275736141 0.35473982034006
0.0904651494913243 -0.216903916357881 -0.795935654457198 1.13759015851397 0.940459231291246
0.129121599770823 0.349399247546553 -1.05237998545098 1.63059066024596 0.338028318673676
-0.0156298465018743 0.556484270397028 -0.783067152638414 1.19489394859295 0.42170945242524
0.0856169735568511 0.0701203626287931 -0.916572341174729 1.382930724297 0.743221262917947
-0.0315859267172617 0.58257891950211 -1.06992024014626 1.44905336441075 0.495073557989899
0.133264306401862 0.242296583252842 -0.776907594016704 1.12270019850138 0.327832891179393
0.177602889894951 0.223919188582174 -0.66524047667336 0.955624855770697 0.313395626339925
0.208392470229265 -0.075082305831035 -0.879344273783238 1.29774371470142 0.575022761353726
0.188144819796903 -0.241213105590764 -1.00169219190207 1.35458834908401 0.807642751484844
0.224523534602126 -0.150205340060046 -1.04292394301364 1.45392763357766 0.845833805321787
0.251597320639767 -0.121939194659309 -0.949883790399653 1.0548435195452 0.329332805836307
0.344780492716605 -0.359752194468531 -0.879600452414981 1.19934492428724 0.617317007213842
0.0289990185953994 0.530941846307902 -0.853077854560991 1.35622376753524 0.067230372226232
0.152476054943238 0.21141065486966 -0.910976259156083 1.14464289594209 0.679066991426594
0.188801611813125 -0.102475669670458 -0.981550950392835 1.34848780291605 0.792468224550724
