"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_lambda1"
0.152243710711749 0.489308483723299 0.243160271318706 0.439315057705348 0.418105736869266
0.153296727189879 0.424444434869505 0.233072874297757 0.424829934632836 0.454601281723152
0.152878487847445 0.427531438620844 0.195502225608923 0.321303542770459 0.370176330920643
0.149860160924758 0.420800249769615 0.213654237455695 0.39245156283056 0.439226729496028
0.140663234868456 0.391256782795457 0.205784869851711 0.378113266055185 0.47726582704033
0.149806762284413 0.435712177923813 0.21418893848071 0.383367524885778 0.418245378467236
0.173354878599443 0.530881376241942 0.220472427994493 0.38794275600296 0.372275207069844
0.130017162986354 0.337665918561874 0.236432403019297 0.436422001653849 0.591646180978368
0.166657200518717 0.462197465507583 0.230959167777957 0.43094949974682 0.427032282438406
0.0930960976464782 0.379356911674654 0.217616195115864 0.396082528223131 0.485828885664543
0.127514185925581 0.452550931454272 0.216362958535401 0.386053296028958 0.384758096610387
0.140159297457094 0.427799854287356 0.237027797444908 0.446919653245503 0.418315395052506
0.141833098852315 0.365529467547392 0.234820778878247 0.434287679740062 0.599642660963485
0.135566025641368 0.45557676772804 0.229398205375614 0.451137049386872 0.460785062799813
0.14247029013158 0.477987959909024 0.254760358932977 0.491746974233058 0.441557480662809
0.155129087720895 0.456548349461302 0.275160173377256 0.512065894158439 0.481901867228268
0.17679126900785 0.43515802221484 0.200539889562753 0.350895938324815 0.418420193043057
0.152343292127544 0.459363997446067 0.226431752601596 0.383664232592625 0.437433794575989
0.183690277482305 0.497512238716164 0.262054016567536 0.491372687638191 0.405564780648112
0.167955744198064 0.377643572740001 0.251321437318725 0.456540955784642 0.469561121402274
0.120069020458887 0.391288068472426 0.199129365394661 0.353780280346729 0.401236505641799
0.1569089467193 0.470928917540824 0.221531110024017 0.402077275347305 0.355362508470049
0.193991289396279 0.327979389001203 0.232363360400018 0.414607901672399 0.507518145663413
0.133213710973152 0.427358491522338 0.22759197940149 0.408467788414526 0.455232262207938
0.124548774478125 0.422509971034477 0.214489681861456 0.417207178141157 0.522193719210054
0.187310195384822 0.400554672343539 0.189237552626859 0.343614117505479 0.464228956580037
0.167163717621373 0.496662848470032 0.24527132449341 0.454792764672619 0.417226528174375
0.14748666498499 0.434021891176834 0.230256067958685 0.444310110545483 0.455252280436151
