"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_gama2" "MLE_lambda1"
0.374315500792472 -0.261265183073405 -0.811848995684498 1.25226970871451 0.35500411244131
0.124504915771729 0.0342477447188453 -0.935564429840194 1.60819374516722 0.345133642378251
0.0918593599279625 0.347650656690777 -0.783011557650544 1.07012733695902 0.682856016278332
0.172086138446215 -0.173139598024491 -1.0783606966091 1.61036007683079 0.957816690438897
0.00358605167213107 0.583676528449261 -0.777672031141212 0.931187754798186 0.710831032181489
-0.080658253294003 0.510888536182373 -0.860677828627626 1.49068922199438 0.439746466631516
0.0162579479581299 0.203089381090372 -0.950370227824639 1.58305617806801 0.636802076675184
0.102142635027788 0.222638487572384 -0.911748490138233 1.39685479868258 0.523325374964945
0.206511566342405 -0.0904110054733701 -1.03713646282114 1.28275499881002 0.617660760800327
0.383443077912584 -0.60961422227223 -0.795381543417435 1.14299107946004 0.585771203112413
0.114605396243883 0.0128589315889267 -0.729434454049401 0.902995748360703 0.452254133844512
0.234374026424109 -0.21069161358009 -0.744943415399792 0.998437934756928 1.0422818018543
0.235605633550028 -0.321471119961587 -0.851814267412782 1.06175455599321 0.457723819348013
0.131041083317499 0.114638869242037 -0.752084886794539 0.75873129040435 0.512087281685525
0.0561660899778487 0.419723814849623 -1.02342696148043 1.43976888971491 0.759307335404036
0.201651845623327 -0.205371644382252 -0.773024679723062 0.831540191608665 1.00865906551772
0.10027971160184 0.179633065165265 -0.723823524810716 1.02643586907258 0.0731429746225626
0.137705567819449 -0.0864609407603973 -1.10111867821405 1.54353085932256 0.24356983441174
0.0954080647634703 0.247364217000868 -0.759561227917554 0.647948313762814 0.718806736760402
0.00282181749807796 0.612730230838084 -1.06346755485474 1.49602498003743 0.532223900426682
0.152995935202675 0.0135429367187609 -1.14189875048359 1.45380630498795 1.02612400020027
0.085576319715559 0.428797981502908 -0.820626323019985 1.30924727873949 0.0175351697204426
0.20720582346762 -0.244310423939196 -0.959584947726511 1.16529795470346 1.17042598865939
0.310802549675789 -0.459848108896343 -0.976944204282475 1.33916958676571 0.72570613518279
0.0277540727099859 0.174138429971885 -1.17631609175074 1.71696971480296 0.602793023945466
0.239172949362704 0.00677020625946999 -0.875523141317623 1.39942885339323 0.468641703782517
0.0871835703378179 0.389197288739636 -0.978974008928745 1.36281267660467 0.439973649123405
0.324573686175517 -0.340063535535052 -0.873909588371711 1.12473507180939 0.224670703103701
