"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_lambda1"
1.79517837338788 -2.00144417229557 -1.02458699891373 -1.38035331869165
1.80627197909191 -1.97381754016038 -1.02684276253443 -0.952990304504376
1.80209983246462 -1.92611885549345 -0.978565551028732 -1.26586896722185
1.76419094636551 -1.92386776735842 -1.12321392611137 -0.996171517974294
1.7819076100307 -1.95568136705156 -0.940042610143912 -1.72555231650723
1.79468492131973 -2.00402548833566 -1.04043883675106 -1.28434080968593
1.77206682756024 -2.03641520948939 -0.980969327538218 -1.41890833480888
1.82655716294131 -2.01919790390189 -0.921429407435881 -1.98236824458587
1.82453097086555 -2.04390394873267 -0.978610068248465 -1.78535481726729
1.80260404347001 -2.01705859035024 -1.01006645204809 -1.46018457292613
1.79073182730407 -1.94644097408779 -0.956306416022123 -1.43871869256682
1.75512729375021 -1.90707257260157 -1.00941054744516 -1.29790700931117
1.77832248095954 -1.96994997814254 -0.946497603128586 -1.9507859458952
1.82766181266658 -2.04947008006624 -0.995337324252072 -1.69072961587511
1.83263202085811 -2.02907272914129 -0.906813541605209 -2.09238495554843
1.80796110375748 -2.0013653428361 -1.00971377854451 -1.53941137347547
1.78211554308566 -1.93065987822498 -0.980802437731509 -1.15246109778421
1.82285122115209 -2.04105296529557 -0.968184777859939 -1.65381235296897
1.78012487770487 -1.92949900391152 -1.09278556273223 -0.78860282932982
1.77637090720505 -2.00941371466103 -0.981768550300778 -1.35563543636034
1.80705137529025 -2.00804299722511 -0.917341509657166 -1.6215637424999
1.83592407506922 -2.06442665777189 -1.00390249276649 -1.32939667512647
1.79259130414663 -1.98899204461858 -1.0146125240907 -1.34657111890486
1.80369278119315 -2.0238797964084 -0.939481218058296 -1.79583565589262
1.76042976413277 -2.02156283223253 -1.06331838315736 -1.07695012359894
1.85049582554266 -2.03028805358881 -0.914745285746571 -1.82929470199879
1.7845273794527 -1.97612465790518 -1.01821869100842 -1.57054315241599
1.79145995413203 -2.00006402130899 -1.12138472629889 -0.984330568282462
1.77438762997122 -1.92571042510597 -0.980406252930031 -1.47174997676732
1.84832409775605 -2.08587497953099 -0.977518039738852 -1.2730615650437
1.84215391494512 -2.04544646494511 -1.0452642981173 -1.07723009216069
1.80087975247064 -2.00206945056002 -0.967572798110812 -1.53117814772525
1.77622997779878 -1.94159403438938 -0.918318585633963 -1.81359555410297
1.81981240407123 -2.03134120388464 -0.949696133166873 -1.62522726749884
1.80006090621128 -2.0166673521856 -0.97594743084598 -1.70096954172473
1.8241743667447 -1.96133779425331 -1.05478017525375 -1.16015076880771
1.76253716776677 -1.90385461204817 -1.07396140292083 -1.10822976234874
1.77563557616292 -1.95919920432644 -0.994595808344329 -1.34890855266857
1.81031362923159 -2.06077524548685 -1.00923555626219 -1.52738205627892
1.79210035575263 -1.9986794929198 -0.952092032264062 -2.03657497177915
1.7759446640023 -1.96412845145757 -0.971698338708471 -1.41537555832217
1.7746322124901 -1.9710954370825 -0.984995669772989 -1.60674732450408
1.79534794148192 -2.04163497385768 -1.07492979556927 -0.869012560502429
1.82377488426274 -2.07221797450303 -1.0409500920436 -1.43275601252436
1.80106146296785 -2.02876426377377 -0.911874035744571 -1.36364966240452
1.7786502905128 -1.94203902104017 -0.929313539014899 -1.67348394737913
1.75577526563218 -1.83693628826553 -0.951513227004826 -2.39900590954824
1.8270694575974 -2.05968960236012 -1.04169571706455 -1.1355012868127
