"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_lambda1"
1.80733258712958 -2.10949967193842 -1.05916209805677 -0.146357910789999
1.80108869800025 -1.99331393393847 -0.966462684622539 -0.126963167889943
1.78698654728721 -1.96641874020332 -0.921851453166508 -0.843806249585611
1.74493063017962 -1.90398663226985 -0.983734743152314 -0.0359380486255263
1.79191794448219 -2.01441992969668 -1.06031661927178 0.199420174849519
1.77985116322818 -1.97677970210642 -0.995696455186825 -0.0220402518235004
1.80851781959827 -1.99615604198825 -1.0291492964166 -0.0344604945950993
1.80047612378254 -1.98721605195192 -0.906984733703526 -0.379818198614781
1.86040230986917 -2.09679290366479 -1.04392010945802 -0.0713810578920466
1.80202994354201 -1.98001519911788 -0.896038225487845 -0.129195710712394
1.78792755816075 -1.96788185350863 -1.05689293709995 0.204507049092243
1.7639199594739 -1.93012464558429 -1.09130840051885 0.148861226505418
1.82543126059692 -2.02743955518542 -0.974859800861852 -0.220815049005838
1.69009215019614 -1.93119946435515 -0.970798320444268 0.334677102521379
1.765640867192 -1.90550918955423 -0.910326383301759 -0.182300846397031
1.72647097927759 -1.86451142132528 -0.978688688497246 -0.0800188921995356
1.73572557631358 -1.94739279668895 -1.0546735502858 0.624817469410885
1.82830972238924 -2.01596441616985 -1.14349612543198 0.163014102850947
1.77148319259308 -1.90267535715388 -0.979270470570055 -0.0612549174644747
1.82939833862964 -2.04370178629725 -0.92743476987179 0.104302719875221
1.75890466497525 -1.94865224003452 -0.974581721100263 -0.0310862152715702
1.72314691542093 -1.91781701727069 -1.0412350336188 0.106085264209596
1.77855792031837 -1.87365913679003 -1.03717566398577 -0.0789369088075802
1.85548469409031 -2.1363972325411 -1.07445958928797 0.0133571482553842
1.88501265937653 -2.16742791903375 -1.08622798958114 0.0522171776040278
1.83521919372924 -2.06112409170981 -0.961201290639265 -0.0581181827063946
1.83957833058097 -1.99455995797751 -0.932037310274549 -0.403458111227782
1.79433158828127 -2.01174306289571 -0.979689591394094 -0.114937656066959
1.8269595003225 -2.12246330991248 -1.1926761398113 0.429240677584224
1.83733969011782 -2.11784348391211 -1.08493117182769 0.322600275710215
1.76026569398479 -1.85590354036537 -1.09120364209552 0.459209137736662
1.89026348481526 -2.03393736825527 -0.85121577867466 -0.614917731857462
1.84932542931967 -2.12565249309186 -1.09510067823432 0.529545415145641
1.84965913895867 -2.03167335850395 -0.981810620525593 -0.205766816092483
1.78505536838695 -1.99446577675901 -1.11394718098401 0.367489800524845
1.81545742119665 -1.95093240718834 -0.953286584992329 0.0391569235075009
1.89924026469645 -2.15165756810972 -1.05611107606209 0.0505810052828786
1.79774624867894 -2.04601974015286 -1.03329500940567 0.176453861039508
1.83531958278198 -2.00555388049342 -1.11908092668961 0.226432228838839
1.87857983003311 -2.07746319970314 -1.07674525828399 0.113229468056625
1.85086819375637 -2.1068658776235 -1.04500520032076 -0.385344107999538
1.81434028786691 -1.97668388034419 -1.12518427228371 0.157629241493135
1.89202945457477 -2.17551578807931 -1.27339898215503 0.436998800298248
1.71928951997842 -1.93445035543753 -1.02801498720209 0.086296497864909
1.88578034185791 -2.10596493446314 -0.921027688978715 -0.233107367761006
1.80240774827576 -2.0542285397388 -1.00659936301781 -0.0324981140844099
1.79091807939452 -2.02395998480443 -0.960673286504116 -0.0279433540047141
