"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_gama3" "se_MLE_lambda1" "se_MLE_lambda2"
0.106086339661305 0.208345502030313 0.095486655901793 0.161476678864199 0.217822408765652 0.132991682314162 0.43290334375271 0.590066444519732
0.100548075995056 0.184225290352116 0.0920253751411776 0.187484387064921 0.248233532098166 0.136793678508131 0.586298967590228 0.792181749225327
0.0871654248756151 0.185058858899668 0.0814189002507791 0.186005119029121 0.258439907593539 0.136624094120163 0.510559075687786 0.671110352425159
0.102851214354008 0.182541464643665 0.0908761258481448 0.178815810243383 0.260891631265146 0.143325843931224 0.490767803935265 0.676989111310486
0.0926514185430428 0.190383155723544 0.0820276642043117 0.16952438493508 0.248693639586249 0.139314211080543 0.634954326073074 0.764395659197479
0.10175568936211 0.197259701986974 0.0901297610859897 0.175756819591711 0.252482910935402 0.143468694959829 0.510694937740676 0.610344747070826
0.100318898035143 0.180834786245899 0.0902204191055585 0.17941179109942 0.277877549577627 0.143907297368301 0.52770445901345 0.742374156184028
0.102172689305924 0.204320034863443 0.0911163064706612 0.1655178645197 0.264043477330998 0.142076905663169 0.493572137736576 0.654618792586474
0.0924486460090602 0.187896154953132 0.0839504427479225 0.173131253667435 0.260438545050669 0.141193265296335 0.478392822270373 0.608262107477404
0.110096554714245 0.20235755988691 0.0993150144397111 0.158959313277159 0.229715783224073 0.134786961967973 0.538024492691264 0.744949986080591
0.112619222249314 0.213806722415851 0.100647869734709 0.151070756682452 0.239713178438672 0.140987440907328 0.433098962775911 0.578478686305091
0.103253998622928 0.188751368268861 0.0927233086051905 0.160245628941655 0.246737069467662 0.133284935429192 0.439041071717383 0.646234640193254
0.0960139098721987 0.19659846962647 0.0866165672285185 0.175456240675242 0.243280032441678 0.142211325746972 0.634409653676551 0.769927716254372
0.123434604143676 0.210060186767569 0.109780049000492 0.167982144296592 0.249699400505845 0.146817627137209 0.479204195575097 0.636152299613072
0.101981451310884 0.184257293815047 0.0935237292667597 0.206699270212809 0.270215870803843 0.14225236048016 0.528092870564718 0.813912558696703
0.110328751563349 0.207931643107783 0.0977516149382741 0.171072257689654 0.237142386572526 0.145112487007678 0.594424332575273 0.790050012334323
0.117996354934715 0.209688867129444 0.103996694531141 0.174992729182562 0.280832316616383 0.148190613082803 0.51300834341851 0.701404677568646
0.101562371072455 0.194478730758017 0.0915459894035798 0.165001877485853 0.234800503467755 0.140889566767803 0.504198416217077 0.682258790475867
0.0942340100163718 0.195413193679017 0.0866207518871167 0.144948543457393 0.236293502376588 0.151035450698021 0.679529621787016 0.842588219583221
0.109881020050774 0.197893822820834 0.0994561975229362 0.18570604065948 0.272353465677324 0.145527404967148 0.620909073324898 0.82888494523566
0.106179139040985 0.19623366140518 0.096175213309796 0.183246044022764 0.287717994613347 0.146079197340309 0.630515691652067 0.816127620252814
0.0997826518001807 0.194275040210469 0.0889111327666659 0.156303141268618 0.218384861539013 0.138279178174634 0.778351661444409 0.954598577451996
0.103590235330495 0.203590097861865 0.0942539283255621 0.163279464269742 0.244210997928249 0.136815544613518 0.63281028134951 0.809346689928188
