"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_gama1" "MLE_gama2" "MLE_gama3" "MLE_lambda1" "MLE_lambda2"
1.19173608160407 -2.98419902787318 0.616797279631761 -1.1578383765766 1.02298139815018 0.501106097243604 -1.51219420084621 2.15847332592262
1.18070698029561 -2.53030378476322 0.688000739698941 -1.1752617493378 0.749954413156129 0.731651331791162 -1.50396102941991 1.34104098285225
1.12321583444497 -2.73619078479837 0.677784838123955 -1.14311961093993 1.19142929646382 0.315042665637062 -1.11333055036309 1.43382298492961
1.07423552888271 -2.67645097877806 0.741480572992914 -1.09035431883219 0.950028636967941 0.384994020347885 -1.3228099232143 1.99171648976569
1.0909091530179 -2.51846995182013 0.697642746552101 -1.19832098563723 0.829997837388978 0.736715198696254 -1.96819416956378 2.0993349414241
1.31872369927667 -2.83450656437365 0.564402519377771 -1.20948369359598 0.970735565636299 0.638295489389857 -1.35591285187705 1.65881125824524
1.08840994247045 -2.49548801715163 0.774929643191399 -1.05433886568598 0.995478484296097 0.417047132513185 -2.19905147427884 2.3707594368166
1.28445259909177 -2.72969740944935 0.505245826125717 -1.10459369096365 0.955427665056444 0.510937138438465 -1.83068712332587 2.01791067729355
0.990446545525533 -2.51802730359751 0.807267672276556 -1.16356714621762 1.14907090055127 0.440837467475864 -0.916860698033157 0.660042482069958
1.0591865845243 -2.5252628914879 0.721626817664461 -1.28304293288094 1.28917591917888 0.45960665649781 -0.812684381956231 0.890383363522649
1.10953655271105 -2.74631404451458 0.732253818533921 -1.21672388610728 1.01103858775226 0.655449243984345 -1.96350785193362 2.50984344636452
1.13563023465256 -2.52704362566309 0.738069851757431 -1.31636741967777 1.0801840717143 0.63605805470851 -1.56931822467796 2.04296824362608
0.969228454513885 -2.37436546691603 0.797396789952691 -1.15083559000163 1.00637992104781 0.454605634934927 -1.22697995729577 1.05982090449835
1.13917119158365 -2.72541927261855 0.640745848106833 -1.03690529984076 1.11309160426089 0.280193784264042 -1.19206392332078 1.62322508728279
1.13025300322803 -2.69257022018478 0.667262369750505 -1.24652097024235 1.13440881923131 0.533176493295419 -1.3678487861141 1.61527509990735
0.967644741183796 -2.5119014476941 0.822868431214497 -1.284636596365 0.987604641891085 0.659108870405249 -1.36059346538719 1.31452448441357
1.11353373025063 -2.66447555312176 0.715116009971868 -1.16430393113007 1.0414760864045 0.589237981100261 -1.90153286240334 2.29707657102836
0.971139234981341 -2.52543040460549 0.792762690137069 -1.1785719542299 1.01307557732262 0.492073335768894 -1.2401602660045 1.50939768532877
1.16329473028549 -2.8027345367043 0.645111598652706 -1.31315124301544 1.34681458623689 0.468897670780896 -0.952067154010856 1.17741340669637
1.1500032480435 -2.7799160189084 0.654238141622818 -1.0877422347624 1.07529693373479 0.330207306528302 -1.15928185939434 1.52878821785675
1.11469578959733 -2.62234298077483 0.671135681960427 -0.970099342534151 0.830372700553602 0.498308980877761 -1.40952423320583 1.60339935976322
1.07894710602799 -2.39596114827581 0.667062413427861 -1.03526393008273 0.982930054797681 0.398268454494207 -1.16284674007437 1.04236406960083
1.08650710276886 -2.51670966839698 0.738413923384921 -1.26213761133908 0.892239715693034 0.697116249683771 -1.53463975775337 1.53446896825374
1.0401810493331 -2.58916671745049 0.738002950684408 -1.2337764758397 1.35186957114589 0.275275902777921 -0.411879446019343 0.359160126999908
0.999362959005476 -2.44159806411537 0.768592833588259 -1.33056299283523 1.03658623333346 0.60292556896589 -1.04276685232849 0.989790264593342
0.965900067210216 -2.46867012926807 0.819229401685099 -1.39892293080164 1.15346759558175 0.698878135354644 -1.39464813971162 1.52852243359033
1.10822548752562 -2.5819809034715 0.719919300267245 -1.2262181335317 1.21526046736812 0.496580503785347 -1.30694084686755 1.71891284404944
1.06282550756196 -2.44155543887502 0.758495959361461 -1.07739745134636 1.02802197285113 0.402273965033024 -1.07723576136527 0.904496245685394
1.03434337881382 -2.51621403913041 0.737357975834516 -1.33516006587494 1.48190609048368 0.32211579762112 -0.344547597002715 0.430255714883488
1.01800027276467 -2.62209780140632 0.838873004822838 -1.15375858486274 1.29379371969206 0.30042704051084 -0.836824729035214 0.973075862168684
