"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_gama1" "MLE_gama2" "MLE_gama3" "MLE_lambda1" "MLE_lambda2"
1.15540173511533 -2.7406046044682 0.770584598395906 -1.24707704614036 1.06770329724499 0.305151579801435 -0.265513972184787 -0.642946984855674
0.788560418527264 -2.49117142394577 0.987276604407348 -1.0914768535361 0.77551920856113 0.611663592466993 -1.29197379918237 1.49379088721372
1.11234345650411 -3.10693160017643 0.792514267806627 -1.47471648206521 1.41584584032072 0.512038920409055 -0.632730630534059 1.12146376556073
1.18988338661576 -2.82237954311538 0.808334588406525 -1.51234593150901 1.3450692435536 0.656563730288519 -1.60914320999696 2.56721069942201
1.10571288152888 -2.65761380824079 0.660596510094395 -1.58014503831128 1.58360431865397 0.458274736904006 -0.265345868929838 0.560417766406173
0.954332101381672 -2.62749385961671 0.775763759636892 -1.36224149609908 1.07974008312677 0.600178192607883 -3.09411094789715 3.93004768728453
1.23259070028043 -2.76448414748563 0.613132089537756 -1.22830243449033 1.23254053972783 0.480274119069874 -1.62832582193947 1.68259588692386
0.958649494523773 -2.44877583348483 0.701041394750485 -1.1943066252968 0.958040101019696 0.536725128857098 -1.40199876069476 1.77493404652284
1.05752258345215 -2.43917276535744 0.59126617636721 -1.28595751572177 0.689338251160539 0.910131431741108 -1.36264346843898 1.46488605919661
1.19820538291837 -2.81334351057945 0.507615191837636 -1.47800509194132 1.41116241585078 0.686329760568472 -1.16931969054064 1.29583016532754
1.33063182217998 -3.05042389609158 0.560313250306175 -0.912358493990326 1.0253950385664 0.220409243218196 -2.43278620611456 3.36192436653525
0.983723121967732 -2.10711104862804 0.584497823040718 -1.48560913494959 1.18293523378252 0.749203009910663 -1.05223422192577 0.686889513632685
1.31736263804275 -2.88449439545421 0.403213523679638 -1.44986483242544 1.49934312214676 0.616932629444435 -0.784395489837215 1.37651113512521
1.14778662361161 -2.93641054138448 0.69951645808414 -1.09152372006554 0.96031108842029 0.5314175833287 -1.16906440779529 1.84898794020881
1.09024590927115 -2.70205959694799 0.766268835678825 -1.40272139045375 1.27650818082305 0.585773305173896 -0.864032374714971 0.954689860130604
1.12160760021252 -2.72679952378474 0.741005581803674 -0.945358056400728 0.969738359720289 0.271442479444962 -1.3744475924548 1.65439588405373
1.12306568327407 -2.49947204711034 0.759763669053118 -1.56205139679129 1.20995397353489 0.975120771162253 -2.57388189171193 2.23210406205391
0.806201560242812 -2.17222364622088 0.730226138883266 -1.44896954289198 1.5137646670178 0.293558738953882 -0.387824030618665 0.442388520955283
1.26642146906089 -2.94529771057543 0.67494940791237 -1.23970711388286 0.899293302819455 0.577831901385008 -1.53983772797729 1.67863059667485
1.2066577934341 -2.48163625436221 0.656730953409779 -1.3191072945479 1.21354118324836 0.60599406091235 -1.26103436090089 1.31766199256518
1.01645502290313 -2.40124761010091 0.785111837380887 -1.15472277133901 0.797536522371158 0.598654240162524 -1.06776337621102 1.41346566868707
1.2295521114148 -2.64369305304883 0.577736615078857 -1.25896734596478 0.988984013287439 0.757916129912651 -1.94589496738764 2.36702073755138
1.04292326978317 -2.40884740568897 0.869609052500875 -1.05825634557191 0.751782092799377 0.462427114270423 -0.739093067222932 -0.337903896097127
1.02866735530155 -2.94906029414184 0.80619364521531 -1.12168681420941 0.983928560880907 0.557458328169897 -1.42247846684244 2.13953220475113
1.33926831776183 -2.98238768210064 0.488428782319838 -1.12901460087066 0.98023189008991 0.416645088214459 -0.763165972468775 0.309151450400266
1.02863900894762 -2.41485382901197 0.662332520738835 -1.78428223813236 1.80569746185255 0.720234891833927 -0.607968288816048 0.901018157509705
1.02796623546893 -2.39642326972059 0.744097497111138 -1.00054741446091 1.12902513088369 0.310090203129172 -1.95239558706398 2.4856926608694
1.29391139900988 -2.69314316595704 0.398360999590078 -1.10408235539662 0.824908079993096 0.329565037341898 -0.902064316405688 0.113983530268492
1.37273006640465 -2.99264110201029 0.57780227564264 -1.15790743640091 0.895030350535534 0.612932399519826 -1.9647633500144 2.30461922030545
0.841539144356246 -2.09803041765754 0.949294145086185 -1.34975987094064 0.911400074474954 0.641237643695578 -1.60844770026973 1.37815876779381
1.09962518698651 -2.69877023743842 0.654884556310702 -1.19769266010608 1.32372908476664 0.228081880595857 -1.26733782914006 1.66708604566787
0.93464588516685 -2.25929689897091 0.901509566603833 -1.34328113454702 0.986684456744442 0.59770099534259 -1.05357488340151 0.885482874270756
0.96256496771647 -2.21484149891582 0.841486196359652 -1.35571730215732 0.698772297168241 0.724009973551781 -0.900173360592878 0.203423572649541
1.39523625077668 -3.12280056952363 0.496476575446998 -1.18027199351865 0.831322265098192 0.601008030651246 -2.06190152820463 3.02201676384855
1.15148343829645 -2.39721621344503 0.480723655563915 -1.70424860346222 1.34423990597944 0.90501720118892 -0.531864762716715 0.220917776061117
1.09227276911256 -2.35249350421424 0.632707668481692 -1.40642925590181 1.30651589811713 0.239646925933998 -0.487598845229639 1.18648884996926
1.03118890316323 -2.53252432129951 0.820794903902619 -1.62607945590519 1.30797910865781 0.791685267633567 -0.902350112933785 0.945425497865872
1.20188400663657 -2.66234798550998 0.590544922063152 -1.62882910085796 0.874076650226423 1.04281393417915 -1.82776694143255 2.18595238988677
1.14503463602292 -2.92312264551802 0.755201501480131 -1.3446402680648 1.3648832367193 0.438327633601818 -0.522132246016575 0.535011450978463
0.969348863790573 -2.48655557408625 0.96372730105923 -0.90945734208869 0.604678036776649 0.382057660137924 -1.9389020397353 1.78018423118377
1.05189968439962 -2.316941505349 0.783223437612142 -1.5752908837728 0.788995994730036 1.01652274342936 -2.19136708998644 1.67276906425224
1.09199110130866 -2.61892157440119 0.805121323944455 -0.733464988327167 0.456978553775544 0.382289267192004 -1.7063831247783 1.81764474527604
1.31387148695136 -3.14028250839167 0.562466428749357 -0.943909325606754 0.753279255617043 0.337672826980965 -2.31543338181999 3.2688900423502
0.819630631716268 -2.5932179128015 0.960148858960259 -1.06736681953811 1.09557740593312 0.387813850317056 -1.25814627193186 1.33964894216772
1.41334095547772 -2.92604441045276 0.360827552444276 -1.49740293439411 1.24637239331374 0.703799287438494 -0.390463653413713 0.436636988223294
1.15340520038572 -2.57555167733201 0.4555764305423 -0.482129682782099 0.0189121798855661 0.2447382700074 -1.8888322168296 1.62480041091433
