"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_lambda1"
1.73606998564108 -1.918037966582 -1.12589851584793 0.403294706631501
1.78495403715874 -1.96188413144358 -1.0017130454485 0.0523534426555432
1.78675745806964 -1.93282119174743 -1.00501345332625 0.136016564083866
1.77203046021917 -2.01308410419135 -1.03729885350025 -0.166525936373167
1.73454732406662 -1.94171588543108 -1.02665576118501 0.201691282333554
1.81191142698561 -2.00926408712259 -1.06006910429363 0.341890145212081
1.84080427074556 -2.12701274479289 -1.01139886124559 0.0273302024884288
1.79538762599946 -1.98128126093304 -0.9518392660589 0.0374874577239108
1.77590370621581 -1.9696759982807 -1.00140246394622 0.0743811836327757
1.74498314871026 -1.92123093850963 -1.06517282848151 0.00137526448446415
1.82029032955717 -2.02486091073601 -0.919869445025599 -0.12283079861892
1.81259121211991 -2.00310678645226 -1.14857469513417 0.269364195533175
1.77133136544574 -1.93633324704265 -0.990274818755881 -0.154859775556652
1.84228545303575 -2.02233327465914 -0.953004384079944 -0.0916969801533405
1.78849378164583 -1.95944102649262 -1.0186300704388 -0.0276535245794633
1.75560538781217 -1.96287908457359 -1.00141936871633 0.108227405494276
1.78332236887596 -1.98887003189391 -1.04086121394166 0.123868046098604
1.79956255993718 -2.04917643460136 -1.03097212854212 0.0607890110586763
1.82070971742921 -2.01613476201808 -1.13491895482351 0.247874757532367
1.80816894101154 -2.04761593764936 -1.03126888599495 0.175990404018105
1.82100224596611 -1.96260084201475 -0.958292458192524 -0.101887508923316
1.77178306609698 -1.9580571428976 -0.929860843943717 0.0601690961992737
1.80381011139028 -2.03917241722883 -0.929367630663842 0.0199830691653057
1.78034895566916 -1.92202869532069 -0.996390803154544 -0.105794389675181
1.77002897632881 -1.96640524339565 -1.10482220908265 0.242182967520054
1.79860969476449 -1.97133465733249 -1.06594644304567 0.191922495860722
1.86231492037883 -2.07710106067139 -1.03407034882241 0.126978552827613
1.86980833644628 -2.12492742591935 -1.10291946017463 0.193739548586036
1.75108843160169 -1.91708905483645 -0.916011034350297 -0.212571406934885
1.69658190141702 -1.82354166275745 -0.973992508802218 -0.452079518126396
1.75827633120277 -1.91294025207203 -0.931063433363829 -0.0781544260569475
1.7916036757969 -2.00246156731466 -1.02568498406364 0.066630358617125
1.86205462293348 -2.15190034771298 -0.985770189707618 -0.01831669800612
1.76788338252089 -1.92650840717963 -1.01552727754447 -0.254318019712415
1.81189958559658 -1.98325266621398 -1.02260264846269 -0.142418601492943
1.83451012425327 -2.06538057367586 -0.977509787762394 -0.05031490478705
1.79329555737547 -1.97157154849925 -1.0691466297457 0.110383349481517
1.84683012501054 -2.01619921755081 -0.934038693177074 -0.0477852818446838
1.85633855534985 -2.04197087574677 -1.03372119913907 0.13720181879125
1.85538417279702 -2.09171422484392 -1.01429718073423 0.21834413251538
1.75563827288393 -1.94796345819209 -0.957945514578406 -0.0338772324773776
1.73759103620322 -1.84541639265351 -0.894105561231976 -0.392978186973587
1.78694443546657 -2.03095807404796 -0.975616001551121 -0.0650064449288374
1.80487861106915 -2.04617320022595 -1.0414218343165 0.0594149653358995
1.79925464385029 -1.99881071796149 -0.987618797112696 0.0182924832215136
1.80041918549324 -1.99298716487105 -1.05094453203339 -0.206264441396769
1.7569962700773 -1.93544509507593 -0.971227021071361 0.132584860385529
1.82603959631048 -2.03487738659049 -1.00837160053069 0.0726695095801979
1.8037466517763 -1.97030574723465 -0.993808982823064 -0.0653676844116882
1.76192428497173 -1.96040480283574 -1.0607134125924 0.10261261517025
1.77311354267552 -1.92991573799886 -0.94485752249146 -0.0442665833114535
1.74978253574154 -1.88394516260834 -1.02601820796477 0.115731463780797
1.79910013310947 -1.96261745112619 -0.943126176891026 -0.329160861298862
1.79951600711264 -1.9976557680621 -1.01149723672618 -0.16561758681319
1.80502149502999 -1.98223384056208 -1.05647482895556 -0.238510972796373
1.79536175092887 -1.9391757324394 -0.993456565575518 -0.0975196749367432
1.80449527074635 -2.04480786911128 -0.986502039078613 -0.0820363392146341
1.85453132175639 -2.02279474953121 -0.972624159699908 -0.167198459743182
1.78708190906531 -1.98082135302067 -0.975113229702348 -0.0240182088137408
1.78394876582356 -1.9238236053678 -1.01462971929625 0.323799931865568
1.79608316063844 -1.9573383106987 -0.964872082792584 -0.0704041168463091
1.75695701794076 -1.85155891740581 -1.17226429994157 0.37034205876874
1.77283994493078 -2.01178166545491 -0.960759778050206 0.0369691682130598
1.76946356949658 -1.99124472213363 -1.06453279866474 -0.0773470032905157
1.81951333494002 -2.06169874665784 -0.925330900985457 -0.0956937742750711
1.82258910850897 -2.01802450266895 -0.93693693486399 -0.260836547725215
1.8280284578557 -2.09397265989865 -1.07394196444752 -0.0382445559341335
1.80690569997908 -1.99596565904261 -0.982366471947643 -0.0582067085214581
1.7747650624915 -1.94173891917372 -0.928275513915378 0.0262680378115889
1.77786044602639 -1.91814253405476 -0.984776070555751 -0.194253198318739
1.79663697572347 -2.00501630180857 -0.921154396210301 -0.283652271318308
1.80839096193473 -1.98792126795704 -0.942149317036271 -0.439851622942635
1.86533525604236 -2.12551809004584 -0.980389873452031 -0.0305094769602896
1.78347137492197 -1.88391400865004 -0.924113004121036 -0.244032482185155
1.80128342734076 -2.01502678575914 -0.989198612586388 0.015930771058341
1.79487587350797 -1.96285743496917 -0.971553226005953 0.0663932215826055
1.73018411109612 -1.88219982324828 -1.06920238578915 0.183437936299404
1.81327260907095 -2.10529742465216 -1.03293838555467 0.109614072225972
1.84230900231386 -1.99927720319587 -0.910333907618722 -0.169864355877059
1.85762111230122 -2.10614817840873 -0.934959034361505 -0.0960912068791531
1.75285041183196 -1.92787913393819 -1.0358254034423 -0.0551730014876219
1.78969142926563 -2.04717067420657 -0.996018711373742 0.0193518279394774
1.7927812297778 -2.06318356091811 -1.00225466676887 0.120313386195288
1.84466388959699 -1.99690730739919 -0.916707646070734 -0.317140803031212
1.79637237553097 -2.0031106036139 -1.04089672812223 -0.119558963118371
1.77663434638261 -1.96362578412899 -1.09298734509389 0.216528915410333
1.74946094527389 -1.89176408132233 -0.950773328232751 -0.138561464886114
1.92677554338684 -2.17299731429563 -0.982539577901971 0.106394871079894
1.80516517892324 -1.96161780308944 -1.01332523269701 -0.0464469042910263
1.80290775646709 -1.97200887645952 -0.94329553643236 -0.169947543776319
1.76343052970483 -2.00011261317911 -0.933495670866962 -0.0623250186050921
1.81570604322811 -2.02800814149592 -0.985936078868199 -0.10538289989053
1.84068164984768 -2.03862028275393 -0.983840384997241 0.0255279927984606
1.81173737676154 -1.95999819458861 -1.00380920342233 -0.0442114462102276
1.75099278476536 -1.87699779415043 -1.07015672140874 0.237161441314559
1.76814806971496 -1.95554730475714 -0.978441686854807 -0.218640831783447
