"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_lambda1"
0.116669336144576 0.315397297275022 0.147026378401582 0.249905356286502 0.296638120666243
0.111209217007255 0.34792935695159 0.160797942021641 0.293403530833413 0.250430823562509
0.116709614355002 0.301440423507194 0.147826202414959 0.262523837306626 0.279195778032092
0.0993170483401751 0.310525366328355 0.152011578321173 0.274967707363452 0.291740901636152
0.114495648573496 0.284787469736582 0.14653244726494 0.262235935949428 0.306344144285076
0.114158087120683 0.356176455219431 0.148860184128989 0.274912394247839 0.272368339044057
0.109290695369921 0.356651666595635 0.151061386713795 0.284501607376392 0.275636321512732
0.109030960800369 0.318881310405943 0.149797632352829 0.281907662021365 0.245455461007754
0.0954922835332219 0.265567461674078 0.144459660288325 0.245676347177164 0.345800911325061
0.119810001491771 0.306071966677342 0.154944887374102 0.281193750645537 0.28694133140269
0.117276345356794 0.274534282213802 0.142379550215681 0.241790251066327 0.291108305936684
0.128223192798111 0.311871475588767 0.167077968404882 0.309981156172698 0.300026413711128
0.11028940949315 0.276243068071719 0.15326507775236 0.269586759779118 0.316657141784892
0.114572753156091 0.260095870627736 0.149068153449079 0.269332662543828 0.320192309927636
0.100680627986034 0.310140594067896 0.160053623525177 0.294830638727371 0.31927760409744
0.116266505549135 0.265112430700626 0.150280356698045 0.267456931567496 0.328850231074105
0.121630086690546 0.30859481565446 0.152976879417095 0.277885468792962 0.298644405305025
0.0934403850043051 0.288089724989795 0.154177163555636 0.278804607240839 0.290695164182832
0.113511092263764 0.24688841469564 0.159157676727376 0.283865804827631 0.308521542265835
0.0957940901857893 0.295886540541234 0.146731033266979 0.262093755535295 0.257485764339324
0.0940987696684546 0.281334787295413 0.172252927275099 0.321371714803519 0.310442665625886
0.116329898423348 0.329239567082929 0.149575896751929 0.271835001945669 0.303062349578609
0.103826409006415 0.265907478922165 0.156064904151195 0.274339984080111 0.30559758101081
0.110584932789442 0.312263162131578 0.170685753648291 0.311911032703156 0.329418031554419
0.089720904754086 0.292749297801397 0.151526306226662 0.293470824448035 0.279304918298708
0.115059720570682 0.33486571569144 0.15442890758294 0.282840997709716 0.248567955684481
0.102910839831008 0.30067298388128 0.155874127847435 0.293434611885966 0.288729337407131
0.107464528382762 0.279010838329375 0.148822674741088 0.25696092210555 0.330236033235724
0.101915549309648 0.324109923067236 0.152576543482679 0.269674581357187 0.279551801719057
0.120775495897283 0.322583537394609 0.15617813565488 0.277381775577098 0.281396412882692
0.108776913980047 0.326476646133651 0.153237967089061 0.274335514558246 0.282913123491768
0.105515821758796 0.30350373520145 0.169872820337687 0.319246530254807 0.325310964645616
0.131732172913392 0.309315289214284 0.16309606758101 0.302705808899531 0.277473030350329
0.135225861366044 0.317570205322593 0.141647841255407 0.255948035286966 0.265397373146119
0.111327892480219 0.330848372677393 0.13702124999309 0.251862443354413 0.272350821974437
0.0993121215278119 0.348946066317503 0.151891045172216 0.284972505359308 0.281037425386502
0.111678750274665 0.286761351243782 0.167362449442204 0.309606575705269 0.333485337281369
0.0964841699129272 0.299531891663042 0.167117734846144 0.305022188286442 0.332687965591629
0.118265994148004 0.361706593595138 0.158327815298191 0.297780180839315 0.282029230906663
0.116985078858157 0.330398720069332 0.155613228524964 0.279265779221606 0.278097901989796
0.113042395653729 0.265560324949701 0.155010107563991 0.266825835787163 0.292159656155023
0.108776690916427 0.289157695023639 0.149444527186024 0.254147405630219 0.236948463652724
0.107619378170693 0.279294312679754 0.158278176711426 0.291835034380841 0.325191411852627
0.114430317787855 0.294231190593827 0.154132472571807 0.278244820343435 0.26163341329991
0.113306682477886 0.291339691166662 0.164934181537784 0.289996225649899 0.287063645900878
0.1068181534104 0.310367908754264 0.147593471522458 0.269000856074064 0.307701557108842
0.104172252264996 0.329148375925589 0.14741115008973 0.252536850573261 0.270381137717782
